42.500
0
0
0
0
41.500
0
53.250
37.250
0
0
42.500
0
0
0
0
41.500
0
53.250
37.000
0
0
42.750
0
0
0
0
41.500
0
53.500
37.250
0
0
42.500
0
0
0
0
41.500
0
53.750
37.500
0
0
42.500
0
0
0
0
41.500
0
53.250
37.750
0
0
42.500
0
0
0
0
41.250
0
53.250
37.500
0
0
42.500
0
0
0
0
41.250
0
53.250
37.500
0
0
42.500
0
0
0
0
41.000
0
53.250
37.750
0
0
42.500
0
0
0
0
41.250
0
53.250
37.750
0
0
42.250
0
0
0
0
41.250
0
53.000
37.750
0
0
42.500
0
0
0
0
41.500
0
53.250
38.000
0
0
42.250
0
0
0
0
41.500
0
53.250
38.000
0
0
42.500
0
0
0
0
41.500
0
53.250
38.250
0
0
42.250
0
0
0
0
41.250
0
53.000
37.750
0
0
42.500
0
0
0
0
41.750
0
53.500
38.000
0
0
42.250
0
0
0
0
41.250
0
53.000
37.500
0
0
42.500
0
0
0
0
41.500
0
53.250
38.000
0
0
42.500
0
0
0
0
41.750
0
53.250
38.000
0
0
42.500
0
0
0
0
41.750
0
53.250
38.000
0
0
42.250
0
0
0
0
41.250
0
53.000
37.750
0
0
42.250
0
0
0
0
41.500
0
53.250
38.000
0
0
42.250
0
0
0
0
41.250
0
53.000
37.750
0
0
42.500
0
0
0
0
41.500
0
53.250
38.000
0
0
42.250
0
0
0
0
41.250
0
53.250
38.000
0
0
42.250
0
0
0
0
41.250
0
53.250
38.000
0
0
42.250
0
0
0
0
41.250
0
53.250
38.000
0
0
42.250
0
0
0
0
41.000
0
53.000
38.000
0
0
42.000
0
0
0
0
41.000
0
53.000
37.500
0
0
42.000
0
0
0
0
41.000
0
53.000
37.250
0
0
42.000
0
0
0
0
41.250
0
53.250
37.500
0
0
42.000
0
0
0
0
41.000
0
53.000
37.250
0
0
42.250
0
0
0
0
41.250
0
53.500
37.250
0
0
42.000
0
0
0
0
41.000
0
53.250
37.250
0
0
42.500
0
0
0
0
41.500
0
53.500
37.750
0
0
42.000
0
0
0
0
41.000
0
53.250
37.000
0
0
42.250
0
0
0
0
41.250
0
53.500
37.250
0
0
41.750
0
0
0
0
41.000
0
53.000
36.500
0
0
42.000
0
0
0
0
41.250
0
53.000
37.000
0
0
42.000
0
0
0
0
41.000
0
53.000
36.500
0
0
42.000
0
0
0
0
41.000
0
53.250
36.500
0
0
41.750
0
0
0
0
40.750
0
53.000
36.500
0
0
42.000
0
0
0
0
40.750
0
53.000
36.750
0
0
41.500
0
0
0
0
40.250
0
53.000
36.500
0
0
42.000
0
0
0
0
40.250
0
53.000
36.250
0
0
41.750
0
0
0
0
40.000
0
53.000
36.250
0
0
41.750
0
0
0
0
40.000
0
53.000
36.750
0
0
41.500
0
0
0
0
39.500
0
52.750
36.500
0
0
41.500
0
0
0
0
39.500
0
52.750
36.750
0
0
41.500
0
0
0
0
39.250
0
52.750
36.750
0
0
41.750
0
0
0
0
39.250
0
53.000
37.000
0
0
41.750
0
0
0
0
39.000
0
53.000
37.000
0
0
41.500
0
0
0
0
39.000
0
52.750
37.000
0
0
41.250
0
0
0
0
38.750
0
52.750
36.750
0
0
41.500
0
0
0
0
39.000
0
52.750
37.000
0
0
41.500
0
0
0
0
39.000
0
52.750
37.250
0
0
41.500
0
0
0
0
39.250
0
53.000
37.000
0
0
41.500
0
0
0
0
39.500
0
53.000
37.000
0
0
41.500
0
0
0
0
39.250
0
52.750
36.750
0
0
41.500
0
0
0
0
39.500
0
53.000
36.750
0
0
41.250
0
0
0
0
39.750
0
53.000
36.500
0
0
41.000
0
0
0
0
39.500
0
52.750
36.000
0
0
41.250
0
0
0
0
40.000
0
52.750
35.750
0
0
41.250
0
0
0
0
40.500
0
53.000
36.000
0
0
41.250
0
0
0
0
40.500
0
53.000
35.500
0
0
41.250
0
0
0
0
40.750
0
53.000
35.500
0
0
41.000
0
0
0
0
40.500
0
52.750
35.500
0
0
41.250
0
0
0
0
40.750
0
53.000
35.500
0
0
41.250
0
0
0
0
40.750
0
53.000
35.250
0
0
41.250
0
0
0
0
40.750
0
53.000
36.000
0
0
41.000
0
0
0
0
40.750
0
53.000
35.750
0
0
41.250
0
0
0
0
40.750
0
53.000
36.000
0
0
40.750
0
0
0
0
40.500
0
53.000
36.000
0
0
41.250
0
0
0
0
40.750
0
53.000
36.250
0
0
40.750
0
0
0
0
40.500
0
52.500
35.750
0
0
41.250
0
0
0
0
41.000
0
53.000
36.250
0
0
40.750
0
0
0
0
40.750
0
52.750
36.000
0
0
40.750
0
0
0
0
40.750
0
53.000
36.000
0
0
40.500
0
0
0
0
40.250
0
52.750
35.750
0
0
40.750
0
0
0
0
40.750
0
53.000
36.000
0
0
40.750
0
0
0
0
40.500
0
52.750
35.500
0
0
40.750
0
0
0
0
40.750
0
53.000
35.750
0
0
40.500
0
0
0
0
40.750
0
52.750
35.750
0
0
41.000
0
0
0
0
41.000
0
53.250
35.750
0
0
40.500
0
0
0
0
40.500
0
53.000
35.250
0
0
40.750
0
0
0
0
40.750
0
53.000
35.250
0
0
40.500
0
0
0
0
40.750
